transaction_id,account_id,transaction_date,amount,type,channel,merchant,location
323,19,2024-06-12 06:34:40,539766.84,Credit,POS,Unknown,Mandalay
324,19,2022-05-08 14:45:15,2488757.6,Credit,Online,Unknown,Myitkyina
325,19,2022-05-24 10:24:02,4643103.75,Debit,Branch,Wave Pay Merchant,Mandalay
326,19,2022-01-26 04:31:13,3343856.7,Debit,POS,Online Shop MM,Naypyidaw
327,19,2023-10-13 04:37:08,1198017.33,Credit,POS,Unknown,Monywa
328,19,2023-08-13 09:58:13,208910.35,Debit,Branch,MPT Merchant,Mandalay
329,19,2022-11-09 06:12:56,4239023.02,Debit,Online,Mytel Payment,Sittwe
330,19,2021-05-30 06:28:48,2875858.88,Debit,Branch,Mytel Payment,Bago
331,19,2024-10-17 13:55:09,1413525.23,Debit,POS,Aung San Market,Yangon
332,19,2024-10-01 01:52:01,2021786.19,Debit,Branch,City Mart,Yangon
333,19,2022-10-10 13:28:04,522488.19,Debit,Branch,Aung San Market,Yangon
334,19,2021-10-19 14:41:33,4961444.51,Credit,ATM,Unknown,Pathein
335,19,2023-04-25 22:29:06,4156454.75,Debit,ATM,Aung San Market,Yangon
336,20,2024-08-16 06:22:22,3739509.08,Debit,POS,Online Shop MM,Yangon
337,20,2024-10-10 08:38:56,2671926.37,Debit,Online,KBZ Pay Merchant,Bago
338,20,2025-02-26 07:14:42,1759476.28,Debit,Branch,Mytel Payment,Pathein
339,20,2024-09-24 09:12:43,4246254.77,Debit,ATM,Myanmar Plaza,Yangon
340,20,2025-03-10 14:04:07,2286711.55,Debit,POS,Online Shop MM,Mandalay
341,20,2024-11-28 03:53:34,3570458.83,Debit,ATM,City Mart,Yangon
342,20,2025-03-11 05:17:15,1030943.17,Credit,Online,Unknown,Yangon
343,20,2024-12-25 06:51:17,4522074.59,Credit,Online,Unknown,Naypyidaw
344,20,2024-09-27 09:43:55,4935440.39,Credit,Online,Unknown,Monywa
345,20,2025-01-26 11:39:32,224739.17,Debit,POS,MPT Merchant,Mawlamyine
346,20,2025-02-19 13:56:44,4409842.0,Debit,Online,Myanmar Plaza,Yangon
347,20,2025-01-24 21:22:47,2046607.84,Debit,Branch,KBZ Pay Merchant,Mawlamyine
348,20,2024-11-07 00:14:38,4213328.59,Debit,Branch,Aung San Market,Yangon
349,20,2024-10-14 09:16:57,53138.11,Credit,ATM,Unknown,Myitkyina
350,20,2024-12-19 07:07:42,645312.35,Credit,ATM,Unknown,Mandalay
351,20,2025-01-03 23:50:57,577276.73,Credit,Branch,Unknown,Mandalay
352,20,2025-03-27 15:10:57,917609.45,Debit,Online,KBZ Pay Merchant,Mawlamyine
353,20,2024-08-08 20:00:25,2681764.17,Debit,Online,Ocean Supercenter,Mandalay
354,21,2021-11-20 16:41:51,1975136.31,Credit,POS,Unknown,Mandalay
355,21,2024-09-25 17:47:45,2774195.18,Debit,POS,Mytel Payment,Yangon
356,21,2024-01-05 15:52:40,2345315.98,Debit,POS,City Mart,Yangon
357,21,2022-07-25 17:09:52,923207.16,Credit,ATM,Unknown,Bago
358,21,2025-03-01 19:01:04,2180307.2,Debit,POS,Wave Pay Merchant,Sittwe
359,21,2024-01-12 12:27:36,3845863.7,Credit,POS,Unknown,Bago
360,21,2021-06-24 22:56:22,3624825.88,Debit,ATM,Junction Square,Yangon
361,21,2021-05-03 11:23:06,4297578.29,Debit,POS,Online Shop MM,Myitkyina
362,21,2021-01-05 04:11:39,1004045.84,Credit,Branch,Unknown,Monywa
363,21,2021-02-14 20:59:25,766334.49,Debit,ATM,Myanmar Plaza,Yangon
364,21,2023-07-14 02:38:48,3136440.93,Debit,Branch,City Mart,Yangon
365,21,2021-05-26 04:05:08,347845.03,Debit,Online,Mytel Payment,Naypyidaw
366,21,2021-07-24 02:01:39,717673.89,Credit,ATM,Unknown,Mandalay
367,21,2024-08-28 15:05:57,3424129.38,Debit,ATM,MPT Merchant,Naypyidaw
368,21,2021-07-24 05:29:15,3620672.73,Debit,ATM,Junction Square,Yangon
369,21,2023-03-17 07:54:51,3421898.72,Debit,ATM,MPT Merchant,Yangon
370,21,2021-11-08 19:26:29,4068716.62,Credit,ATM,Unknown,Bago
371,21,2021-11-14 00:39:14,3811119.07,Debit,ATM,City Mart,Yangon
372,21,2022-03-13 00:46:19,4686117.47,Credit,Online,Unknown,Sittwe
373,21,2022-01-19 19:03:12,1934448.92,Credit,POS,Unknown,Myitkyina
374,21,2021-10-08 14:48:26,3063429.9,Debit,Branch,Wave Pay Merchant,Naypyidaw
375,21,2025-01-21 17:43:05,2271661.76,Credit,POS,Unknown,Naypyidaw
376,21,2024-03-22 04:25:02,1435030.69,Credit,Branch,Unknown,Mawlamyine
377,21,2023-05-18 03:34:13,4409805.51,Debit,ATM,KBZ Pay Merchant,Mawlamyine
378,22,2024-08-12 01:53:49,720774.89,Debit,POS,KBZ Pay Merchant,Naypyidaw
379,22,2024-01-16 02:36:05,4200836.6,Debit,Branch,KBZ Pay Merchant,Monywa
380,22,2024-06-06 10:38:45,2303447.11,Debit,Branch,Wave Pay Merchant,Taunggyi
381,22,2024-10-16 02:04:40,1689668.86,Credit,POS,Unknown,Pathein
382,22,2023-08-02 16:28:34,1030369.49,Debit,POS,MPT Merchant,Bago
383,22,2023-12-10 15:12:33,4740077.02,Credit,Online,Unknown,Myitkyina
384,22,2024-05-25 16:51:28,2741479.38,Credit,Branch,Unknown,Taunggyi
385,22,2024-12-22 15:06:26,3220356.24,Debit,POS,Wave Pay Merchant,Mandalay
386,22,2025-02-18 14:10:21,2714600.7,Debit,Branch,City Mart,Yangon
387,22,2024-07-29 05:07:11,1086673.51,Debit,POS,KBZ Pay Merchant,Pathein
388,22,2024-03-08 19:35:10,2159487.31,Credit,ATM,Unknown,Bago
389,22,2024-07-15 00:58:08,1930467.39,Credit,Online,Unknown,Sittwe
390,22,2024-08-29 19:46:34,3846430.91,Credit,POS,Unknown,Naypyidaw
391,22,2024-12-20 03:45:08,2057037.37,Debit,POS,Wave Pay Merchant,Taunggyi
392,22,2024-03-29 09:17:40,3052179.86,Credit,ATM,Unknown,Mandalay
393,22,2023-05-12 21:48:55,3935024.32,Debit,ATM,City Mart,Yangon
394,22,2024-03-23 21:49:25,4263152.03,Debit,Online,Myanmar Plaza,Yangon
395,22,2023-07-17 00:08:30,4789824.96,Debit,ATM,Online Shop MM,Sittwe
396,22,2025-03-19 10:29:38,4546318.78,Debit,Branch,Wave Pay Merchant,Taunggyi
397,22,2024-03-09 20:00:00,3518312.48,Debit,ATM,Mytel Payment,Naypyidaw
398,22,2025-03-02 00:43:28,4504184.47,Debit,Branch,Ocean Supercenter,Yangon
399,22,2023-06-14 18:52:33,4551247.22,Debit,Branch,Aung San Market,Yangon
400,22,2023-11-25 20:28:18,4880647.51,Credit,POS,Unknown,Myitkyina
401,22,2023-10-13 06:47:41,486247.6,Debit,Branch,Wave Pay Merchant,Monywa
402,22,2023-06-03 12:51:49,2384923.35,Credit,Online,Unknown,Myitkyina
403,23,2025-01-18 19:00:40,2924871.13,Debit,ATM,Wave Pay Merchant,Sittwe
404,23,2025-01-26 08:32:32,1719800.27,Debit,ATM,Online Shop MM,Mandalay
405,23,2024-10-20 01:42:51,887000.12,Credit,Branch,Unknown,Naypyidaw
406,23,2024-10-02 15:32:08,555748.11,Credit,POS,Unknown,Taunggyi
407,23,2024-12-09 20:39:46,1462454.97,Credit,ATM,Unknown,Taunggyi
408,23,2025-04-11 13:00:22,3014459.98,Credit,ATM,Unknown,Sittwe
409,23,2024-11-06 21:28:11,4455347.44,Debit,POS,Online Shop MM,Mawlamyine
410,23,2025-03-04 07:07:10,960923.71,Debit,ATM,Wave Pay Merchant,Taunggyi
411,23,2025-01-28 10:50:54,4529177.45,Debit,POS,Aung San Market,Yangon
412,23,2024-12-22 22:16:19,2245206.41,Debit,ATM,Aung San Market,Yangon
413,23,2024-12-19 00:50:26,3297393.2,Debit,ATM,Junction Square,Yangon
414,23,2024-10-18 22:14:42,54378.72,Debit,Online,KBZ Pay Merchant,Bago
415,23,2024-11-13 01:23:16,4522769.57,Debit,ATM,Aung San Market,Yangon
416,23,2025-02-22 22:01:59,1678838.93,Credit,Branch,Unknown,Monywa
417,23,2024-12-30 11:02:08,3536695.32,Debit,Online,Aung San Market,Yangon
418,23,2025-02-05 01:55:53,965324.26,Debit,ATM,Wave Pay Merchant,Mandalay
419,23,2025-04-08 09:34:05,4027570.39,Credit,ATM,Unknown,Yangon
420,23,2024-11-19 16:11:31,4053964.66,Credit,ATM,Unknown,Bago
421,23,2025-02-27 17:18:21,372998.72,Debit,POS,MPT Merchant,Bago
422,23,2025-01-27 11:51:04,3894604.51,Credit,ATM,Unknown,Yangon
423,23,2025-04-08 22:56:19,3682781.12,Debit,ATM,Junction Square,Yangon
424,23,2025-01-31 07:20:22,3131005.77,Credit,Branch,Unknown,Taunggyi
425,24,2024-11-18 19:09:55,3930872.03,Debit,ATM,City Mart,Naypyidaw
426,24,2024-01-14 07:56:34,998407.03,Credit,ATM,Unknown,Naypyidaw
427,24,2024-01-23 23:15:55,459427.71,Credit,ATM,Unknown,Monywa
428,24,2024-03-18 15:56:56,3958172.06,Debit,ATM,Ocean Supercenter,Yangon
429,24,2023-10-15 22:03:02,1602704.35,Debit,Branch,Myanmar Plaza,Yangon
430,24,2024-09-10 02:52:48,3027683.67,Debit,Online,MPT Merchant,Yangon
431,24,2024-02-07 03:22:15,2213139.13,Debit,ATM,Junction Square,Yangon
432,24,2023-11-22 02:08:28,1317044.71,Credit,POS,Unknown,Mandalay
433,24,2025-02-15 05:03:32,3514637.61,Debit,POS,Online Shop MM,Bago
434,24,2025-02-22 00:26:17,812955.46,Credit,Online,Unknown,Sittwe
435,24,2024-10-05 05:10:22,2061997.65,Credit,POS,Unknown,Monywa
436,24,2024-01-20 14:39:58,1255498.04,Debit,POS,Mytel Payment,Yangon
437,24,2025-03-20 05:16:26,3274555.99,Credit,Online,Unknown,Mawlamyine
438,24,2023-10-11 15:08:15,3771731.17,Debit,ATM,Wave Pay Merchant,Taunggyi
439,24,2025-02-19 16:29:29,4513564.62,Debit,Branch,Ocean Supercenter,Yangon
440,24,2025-02-27 00:31:19,60982.72,Credit,ATM,Unknown,Taunggyi
441,24,2024-07-09 20:57:00,2941104.98,Credit,Online,Unknown,Sittwe
442,24,2024-10-25 14:33:43,3391299.56,Debit,Online,Online Shop MM,Myitkyina
443,24,2024-10-26 23:45:12,1791204.52,Credit,Online,Unknown,Myitkyina
444,24,2025-03-06 10:02:36,1501935.63,Debit,POS,Myanmar Plaza,Yangon
445,24,2024-12-14 15:24:50,853594.14,Credit,Branch,Unknown,Myitkyina
446,24,2025-02-07 09:13:29,4399993.28,Debit,Branch,Wave Pay Merchant,Myitkyina
447,27,2025-02-09 05:07:47,2261429.86,Debit,Branch,KBZ Pay Merchant,Yangon
448,27,2024-08-29 05:58:23,4366935.44,Credit,Branch,Unknown,Naypyidaw
449,27,2024-06-29 04:18:14,1997691.84,Debit,POS,Junction Square,Yangon
450,27,2024-10-21 23:37:35,4730268.63,Debit,ATM,KBZ Pay Merchant,Myitkyina
451,27,2024-08-18 15:41:43,750349.24,Debit,ATM,Wave Pay Merchant,Monywa
452,27,2024-10-24 05:17:15,792423.38,Credit,Online,Unknown,Bago
453,27,2024-10-03 23:29:47,950540.35,Credit,Branch,Unknown,Monywa
454,27,2024-10-05 11:19:15,2176102.76,Credit,Branch,Unknown,Yangon
455,27,2025-03-04 04:02:38,1767493.67,Debit,Online,Wave Pay Merchant,Sittwe
456,27,2024-10-05 17:37:56,1447319.96,Debit,Branch,Myanmar Plaza,Yangon
457,27,2025-03-07 13:41:28,2453043.86,Credit,POS,Unknown,Taunggyi
458,27,2025-03-18 04:38:25,3152664.72,Credit,Branch,Unknown,Sittwe
459,27,2024-10-27 18:39:12,610115.09,Debit,Online,Online Shop MM,Taunggyi
460,27,2024-08-18 21:43:20,4035814.3,Credit,Online,Unknown,Sittwe
461,27,2024-09-09 16:24:04,4852183.1,Debit,Branch,Online Shop MM,Monywa
462,27,2025-03-13 20:15:31,1231303.15,Credit,POS,Unknown,Taunggyi
463,27,2024-12-05 23:18:55,3169723.27,Credit,Branch,Unknown,Mawlamyine
464,27,2024-12-27 14:39:57,2775423.74,Debit,Online,Myanmar Plaza,Yangon
465,27,2025-03-31 05:28:24,4827404.03,Credit,POS,Unknown,Sittwe
466,27,2024-10-23 15:52:01,3047326.19,Credit,POS,Unknown,Myitkyina
467,27,2025-01-28 08:29:58,2816926.8,Credit,Online,Unknown,Pathein
468,28,2021-01-05 13:53:18,4403760.09,Debit,POS,MPT Merchant,Taunggyi
469,28,2023-05-12 11:32:18,407457.03,Debit,Online,Ocean Supercenter,Yangon
470,28,2021-04-24 12:35:17,1948492.81,Debit,Online,Junction Square,Yangon
471,28,2020-08-15 05:49:52,4239016.14,Debit,POS,Myanmar Plaza,Yangon
472,28,2020-06-25 16:21:41,1636744.67,Credit,Branch,Unknown,Pathein
473,28,2021-07-17 04:38:40,731454.86,Debit,Online,Wave Pay Merchant,Taunggyi
474,28,2020-04-24 03:44:28,3024250.35,Debit,POS,MPT Merchant,Sittwe
475,28,2020-03-19 06:01:24,602691.73,Credit,POS,Unknown,Pathein
476,28,2023-11-09 16:08:27,3994443.64,Debit,Branch,KBZ Pay Merchant,Yangon
477,28,2023-10-16 17:06:00,1491586.89,Debit,Online,City Mart,Yangon
478,28,2024-09-23 03:53:23,3258523.2,Credit,ATM,Unknown,Taunggyi
479,28,2020-11-08 22:06:48,2325232.46,Credit,POS,Unknown,Myitkyina
480,28,2024-05-10 17:14:54,3129823.46,Debit,Branch,Online Shop MM,Mandalay
481,28,2020-11-07 06:49:17,4684577.99,Debit,POS,MPT Merchant,Myitkyina
482,28,2022-11-18 21:44:44,1424529.13,Debit,Online,City Mart,Mandalay
483,28,2020-06-29 06:27:42,263064.99,Debit,Branch,Online Shop MM,Naypyidaw
484,30,2022-07-15 00:41:44,1577028.39,Credit,ATM,Unknown,Monywa
485,30,2025-01-13 08:16:50,3231995.26,Debit,Online,MPT Merchant,Yangon
486,30,2024-11-13 07:11:08,3218461.27,Debit,ATM,Mytel Payment,Yangon
487,30,2022-09-04 03:16:46,3614160.58,Credit,Branch,Unknown,Mandalay
488,30,2024-01-09 23:32:06,4634816.72,Debit,ATM,Mytel Payment,Naypyidaw
489,30,2024-09-11 04:55:47,4700673.82,Debit,Online,Online Shop MM,Taunggyi
490,30,2022-10-17 18:15:39,406712.46,Debit,ATM,Wave Pay Merchant,Monywa
491,30,2024-09-23 08:40:41,2726011.79,Debit,Branch,Junction Square,Yangon
492,30,2022-11-22 03:40:46,4114406.91,Credit,Branch,Unknown,Naypyidaw
493,30,2022-10-10 22:04:29,577130.49,Credit,Online,Unknown,Bago
494,30,2025-04-04 06:41:16,1197087.61,Credit,ATM,Unknown,Yangon
495,30,2022-12-07 02:18:55,3214869.89,Credit,Branch,Unknown,Yangon
496,30,2023-08-02 07:12:36,211837.2,Credit,POS,Unknown,Naypyidaw
497,30,2024-02-12 20:02:24,2503418.79,Debit,Branch,City Mart,Yangon
498,30,2022-04-28 08:40:20,3827917.84,Debit,Branch,Mytel Payment,Mandalay
499,30,2023-08-08 23:14:14,201609.97,Debit,POS,Myanmar Plaza,Yangon
500,30,2022-06-03 12:56:18,2457833.77,Debit,ATM,MPT Merchant,Taunggyi
501,30,2022-01-28 00:18:57,2546234.02,Credit,Branch,Unknown,Bago
502,30,2022-04-03 02:13:46,762127.0,Debit,Online,Aung San Market,Yangon
503,30,2024-10-31 05:18:49,1872128.6,Debit,POS,MPT Merchant,Mawlamyine
504,30,2024-08-25 13:02:52,1673094.22,Debit,Online,KBZ Pay Merchant,Mandalay
505,31,2020-07-04 01:27:29,3252662.72,Debit,Branch,MPT Merchant,Pathein
506,31,2021-08-23 15:20:36,3850313.31,Debit,ATM,City Mart,Yangon
507,31,2024-10-07 04:59:25,4023374.44,Credit,POS,Unknown,Bago
508,31,2024-11-30 16:26:08,3799036.65,Credit,Online,Unknown,Bago
509,31,2022-09-23 21:22:33,4433374.12,Credit,Online,Unknown,Myitkyina
510,31,2024-06-26 03:22:18,272783.41,Credit,Online,Unknown,Bago
511,31,2025-01-04 12:36:08,2555985.82,Debit,POS,Junction Square,Yangon
512,31,2025-02-18 17:39:44,1032557.15,Credit,Branch,Unknown,Taunggyi
513,31,2024-10-08 06:29:31,2289963.79,Debit,POS,Wave Pay Merchant,Myitkyina
514,31,2024-04-06 14:52:57,2804588.51,Debit,POS,Ocean Supercenter,Yangon
515,31,2020-12-12 11:38:55,537200.69,Debit,ATM,MPT Merchant,Yangon
516,31,2022-10-30 14:05:04,4285972.72,Credit,ATM,Unknown,Mawlamyine
517,31,2020-12-08 03:49:48,2225858.01,Credit,POS,Unknown,Mandalay
518,31,2021-03-22 12:31:11,268635.67,Debit,POS,KBZ Pay Merchant,Taunggyi
519,31,2022-07-19 18:15:56,381421.41,Debit,ATM,Aung San Market,Yangon
520,31,2021-12-29 22:59:31,4492709.98,Debit,Online,Wave Pay Merchant,Bago
521,32,2024-04-21 13:11:46,602504.78,Credit,ATM,Unknown,Myitkyina
522,32,2024-07-01 11:38:29,873731.87,Debit,POS,Wave Pay Merchant,Sittwe
523,32,2025-03-10 23:39:51,3474897.97,Debit,ATM,MPT Merchant,Myitkyina
524,32,2024-10-28 23:46:36,317355.94,Credit,POS,Unknown,Mandalay
525,32,2025-02-04 04:54:42,1988297.14,Debit,ATM,Wave Pay Merchant,Monywa
526,32,2025-01-05 18:54:43,4152425.63,Debit,ATM,MPT Merchant,Yangon
527,32,2025-02-21 21:40:26,3283393.53,Credit,Online,Unknown,Mawlamyine
528,32,2024-06-18 02:44:24,3594635.31,Debit,Online,City Mart,Yangon
529,32,2024-08-15 12:43:51,4815984.85,Debit,Branch,City Mart,Yangon
530,32,2024-04-28 05:13:39,4367730.9,Credit,Branch,Unknown,Pathein
531,32,2025-02-25 00:17:38,4760780.01,Debit,POS,City Mart,Yangon
532,32,2025-01-16 22:36:45,1820809.94,Debit,Branch,Wave Pay Merchant,Pathein
533,32,2025-02-28 16:47:47,820309.68,Credit,Online,Unknown,Pathein
534,32,2025-03-13 09:39:24,2704294.31,Debit,Online,KBZ Pay Merchant,Naypyidaw
535,32,2024-06-29 15:12:25,2901478.75,Debit,Online,Aung San Market,Yangon
536,32,2025-02-18 23:04:17,4071323.18,Credit,Branch,Unknown,Pathein
537,32,2025-02-26 22:58:27,2039721.06,Credit,ATM,Unknown,Sittwe
538,32,2024-07-20 05:27:10,1266748.33,Debit,Online,Wave Pay Merchant,Myitkyina
539,32,2024-11-01 22:50:28,3768762.87,Credit,POS,Unknown,Yangon
540,32,2024-05-16 07:04:40,1717925.35,Credit,POS,Unknown,Sittwe
541,32,2024-08-26 00:39:07,1708907.75,Credit,POS,Unknown,Sittwe
542,33,2025-01-04 07:56:37,698466.98,Credit,POS,Unknown,Monywa
543,33,2019-05-24 20:59:03,409635.23,Debit,ATM,Mytel Payment,Pathein
544,33,2024-03-25 15:22:12,210850.14,Debit,ATM,Aung San Market,Yangon
545,33,2022-11-19 15:13:33,3323520.06,Debit,POS,Online Shop MM,Myitkyina
546,33,2023-06-11 13:59:11,585489.81,Credit,Online,Unknown,Pathein
547,33,2025-02-25 10:12:15,4684703.4,Debit,Branch,Myanmar Plaza,Yangon
548,33,2021-04-05 12:48:12,1756320.66,Debit,ATM,Myanmar Plaza,Yangon
549,33,2024-12-06 04:25:09,779350.21,Credit,POS,Unknown,Yangon
550,33,2024-10-11 04:58:49,4466024.49,Credit,ATM,Unknown,Myitkyina
551,33,2019-07-13 08:24:39,722633.39,Debit,Online,Myanmar Plaza,Yangon
552,33,2021-07-20 07:23:05,1514985.17,Debit,ATM,Myanmar Plaza,Yangon
553,33,2017-06-18 23:27:52,82083.76,Debit,POS,Junction Square,Yangon
554,33,2020-11-25 13:52:08,336042.22,Debit,ATM,KBZ Pay Merchant,Taunggyi
555,33,2020-10-17 01:46:42,3308263.67,Debit,Online,Online Shop MM,Monywa
556,33,2019-07-23 09:32:05,1875204.77,Debit,Branch,MPT Merchant,Sittwe
557,33,2020-03-02 20:41:56,210332.54,Debit,ATM,Wave Pay Merchant,Taunggyi
558,33,2022-08-22 02:24:59,1758133.29,Debit,Branch,KBZ Pay Merchant,Pathein
559,33,2025-02-28 15:46:58,3849167.18,Debit,Online,Wave Pay Merchant,Yangon
560,33,2018-08-23 12:29:37,1900456.51,Credit,ATM,Unknown,Myitkyina
561,33,2019-04-27 03:56:54,1261529.75,Debit,POS,Ocean Supercenter,Yangon
562,33,2024-01-19 18:11:29,1899875.73,Debit,Branch,City Mart,Yangon
563,33,2019-04-23 04:36:37,1549758.08,Credit,Branch,Unknown,Bago
564,33,2020-10-16 10:06:29,3068972.55,Debit,POS,MPT Merchant,Yangon
565,34,2024-11-27 04:08:06,4677755.38,Debit,POS,Wave Pay Merchant,Mawlamyine
566,34,2021-01-28 08:02:26,3485958.12,Debit,ATM,Aung San Market,Yangon
567,34,2021-09-30 22:41:59,589225.17,Debit,POS,Wave Pay Merchant,Mawlamyine
568,34,2021-07-06 13:37:40,4267921.76,Debit,Online,KBZ Pay Merchant,Mandalay
569,34,2021-11-01 15:48:57,3434349.98,Credit,ATM,Unknown,Bago
570,34,2021-10-31 17:54:55,2411248.82,Debit,Branch,Junction Square,Yangon
571,34,2023-05-23 18:24:46,220329.5,Debit,Online,MPT Merchant,Myitkyina
572,34,2025-01-28 03:14:25,1144433.89,Debit,ATM,Ocean Supercenter,Yangon
573,34,2021-12-19 14:50:13,696887.33,Credit,ATM,Unknown,Myitkyina
574,34,2025-03-26 11:53:02,2481232.16,Credit,Branch,Unknown,Yangon
575,34,2022-02-12 08:47:56,3542335.62,Credit,Online,Unknown,Pathein
576,34,2021-07-26 21:14:21,532534.22,Debit,Online,KBZ Pay Merchant,Pathein
577,34,2020-01-15 02:33:51,3510536.76,Debit,ATM,Aung San Market,Yangon
578,34,2023-05-21 09:04:02,2373652.95,Debit,POS,Junction Square,Yangon
579,34,2022-10-02 08:52:41,121522.27,Debit,POS,Myanmar Plaza,Yangon
580,34,2023-07-15 00:28:23,3299649.97,Debit,Online,Wave Pay Merchant,Mandalay
581,34,2023-05-23 14:52:49,4854356.01,Credit,Branch,Unknown,Mandalay
582,34,2020-12-17 22:22:33,2798773.24,Debit,POS,Aung San Market,Yangon
583,34,2023-04-19 22:43:02,3733464.1,Debit,Online,City Mart,Yangon
584,38,2024-09-06 05:57:48,3940647.38,Debit,Online,MPT Merchant,Pathein
585,38,2025-03-10 16:51:45,45278.6,Credit,POS,Unknown,Taunggyi
586,38,2024-12-26 03:47:34,4603737.56,Credit,POS,Unknown,Bago
587,38,2025-03-30 15:03:48,3320517.72,Debit,POS,Ocean Supercenter,Yangon
588,38,2024-11-28 02:51:51,1939899.83,Credit,ATM,Unknown,Naypyidaw
589,38,2025-03-24 23:27:07,3335744.66,Credit,POS,Unknown,Mandalay
590,38,2024-11-03 18:38:31,2388964.3,Credit,ATM,Unknown,Sittwe
591,38,2025-02-05 15:41:17,824498.86,Credit,Branch,Unknown,Taunggyi
592,38,2025-01-11 03:09:49,4688105.14,Credit,Branch,Unknown,Yangon
593,38,2025-01-17 14:19:48,3762102.38,Debit,Online,KBZ Pay Merchant,Yangon
594,38,2024-11-24 10:52:03,963835.87,Credit,Online,Unknown,Monywa
595,38,2025-01-19 18:05:46,2249691.87,Credit,POS,Unknown,Naypyidaw
596,38,2024-10-13 11:00:58,2397349.64,Credit,Branch,Unknown,Naypyidaw
597,38,2024-12-12 01:22:57,1207461.68,Debit,Branch,Ocean Supercenter,Yangon
598,39,2024-08-18 10:28:36,2999509.1,Debit,ATM,Junction Square,Yangon
599,39,2024-05-03 00:15:27,1848236.12,Debit,Branch,Online Shop MM,Mawlamyine
600,39,2024-04-03 21:43:50,4181786.04,Credit,Online,Unknown,Myitkyina
601,39,2024-10-10 01:06:25,2557688.36,Debit,POS,Wave Pay Merchant,Taunggyi
602,39,2024-05-16 09:59:05,455847.49,Debit,Online,Mytel Payment,Pathein
603,39,2023-12-10 16:23:27,3082216.93,Debit,Online,Aung San Market,Yangon
604,39,2024-02-02 13:56:22,2972574.66,Debit,Online,Myanmar Plaza,Yangon
605,39,2024-10-22 11:47:17,957141.62,Credit,POS,Unknown,Taunggyi
606,39,2023-11-09 16:34:17,2588841.14,Debit,Online,MPT Merchant,Monywa
607,39,2024-10-10 01:42:23,3348753.43,Debit,POS,Aung San Market,Yangon
608,39,2025-03-21 09:36:41,3435829.8,Debit,Online,Myanmar Plaza,Yangon
609,39,2024-02-20 22:57:10,2909163.38,Debit,Online,Myanmar Plaza,Yangon
610,39,2024-03-19 05:06:07,2991058.1,Credit,Online,Unknown,Naypyidaw
611,39,2023-12-16 09:54:19,4436479.05,Credit,Online,Unknown,Bago
612,39,2023-09-27 07:29:45,1958759.55,Credit,Branch,Unknown,Pathein
613,39,2024-11-25 19:11:27,1707655.76,Debit,ATM,Aung San Market,Yangon
614,39,2025-03-16 04:22:17,4832602.0,Credit,Branch,Unknown,Yangon
615,39,2024-08-26 01:12:35,333665.47,Credit,Online,Unknown,Myitkyina
616,39,2024-10-26 06:04:24,2274348.07,Credit,Online,Unknown,Pathein
617,39,2024-07-30 06:45:15,2837700.75,Debit,ATM,KBZ Pay Merchant,Myitkyina
618,39,2024-06-08 06:14:00,2976763.6,Debit,Branch,Online Shop MM,Mandalay
619,39,2024-01-27 02:56:19,699497.09,Debit,ATM,City Mart,Mandalay
620,39,2024-06-23 10:48:15,1387502.75,Debit,Online,Junction Square,Yangon
621,41,2025-02-09 16:41:39,4628813.3,Credit,POS,Unknown,Yangon
622,41,2019-07-08 02:50:15,4456666.38,Debit,ATM,Ocean Supercenter,Yangon
623,41,2022-03-15 20:26:14,4884204.47,Credit,Online,Unknown,Monywa
624,41,2020-06-16 22:43:34,1204160.68,Debit,Online,Mytel Payment,Taunggyi
625,41,2022-03-09 14:15:55,4203999.21,Debit,Online,Myanmar Plaza,Yangon
626,41,2022-06-28 18:12:49,4028745.83,Credit,POS,Unknown,Pathein
627,41,2023-07-04 13:20:29,3081866.87,Credit,ATM,Unknown,Sittwe
628,41,2021-07-10 15:17:36,3702540.09,Credit,Online,Unknown,Myitkyina
629,41,2023-09-04 13:15:14,623691.82,Debit,Branch,Myanmar Plaza,Yangon
630,41,2022-10-15 18:44:46,2298073.56,Debit,POS,Myanmar Plaza,Yangon
631,41,2019-08-23 16:39:41,537827.16,Debit,Online,KBZ Pay Merchant,Sittwe
632,41,2024-06-03 20:11:12,4304615.36,Credit,Branch,Unknown,Bago
633,41,2025-01-16 02:44:27,1161671.47,Credit,Branch,Unknown,Myitkyina
634,41,2020-07-01 15:00:16,2213195.25,Credit,Branch,Unknown,Sittwe
635,41,2024-11-19 12:01:18,3753720.21,Debit,Online,Myanmar Plaza,Yangon
636,41,2020-07-06 21:50:45,2183814.8,Credit,Online,Unknown,Taunggyi
637,41,2025-02-05 06:34:22,104558.32,Debit,Branch,Wave Pay Merchant,Sittwe
638,42,2024-02-09 21:08:44,1028142.44,Debit,ATM,MPT Merchant,Monywa
639,42,2023-10-05 10:02:08,842739.88,Debit,POS,Online Shop MM,Taunggyi
640,42,2024-07-02 06:43:59,2026106.32,Debit,Online,Myanmar Plaza,Yangon
641,42,2024-03-16 13:30:42,3002577.74,Debit,ATM,MPT Merchant,Bago
642,42,2023-06-03 01:40:28,3227740.8,Debit,ATM,KBZ Pay Merchant,Sittwe
643,42,2024-07-21 06:19:18,1726575.57,Debit,Branch,KBZ Pay Merchant,Myitkyina
644,42,2025-01-26 00:57:36,4546030.99,Debit,Online,Online Shop MM,Bago
